2666765	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2666765
2715375	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2715375
152212	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/152212
3368847	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3368847
1063562	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/1063562
3590724	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3590724
3513020	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3513020
173476	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/173476
3711691	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3711691
4270195	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4270195
3377435	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3377435
3548591	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3548591
3361447	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3361447
3023119	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3023119
171807	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/171807
2196152	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2196152
2423918	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2423918
3589670	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3589670
3782777	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3782777
3608763	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3608763
3635316	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3635316
2912714	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2912714
3114644	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3114644
214003	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/214003
3591860	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3591860
3162643	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3162643
2250597	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2250597
2559793	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2559793
2666712	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2666712
3559196	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3559196
121901	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/121901
3050886	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3050886
2416431	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2416431
4898355	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4898355
231820	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/231820
2312276	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2312276
2570511	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2570511
2313031	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2313031
3486249	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3486249
2533669	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2533669
77636	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/77636
3662129	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3662129
202043	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/202043
2869738	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2869738
3162634	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3162634
3484226	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3484226
197969	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/197969
148104	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/148104
4751	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4751
13549381	fal	CC BY 4.0	https://tatoeba.org/en/sentences/show/13549381
4344694	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4344694
3649764	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3649764
2460894	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2460894
4769894	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4769894
179954	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/179954
3629105	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3629105
2733628	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2733628
3452001	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3452001
3452060	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3452060
3373644	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3373644
2626314	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2626314
