201928	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/201928
3559172	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3559172
2041027	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2041027
140211	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/140211
2724969	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2724969
3700808	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3700808
2319336	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2319336
2499138	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2499138
3507419	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3507419
3611885	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3611885
2739079	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2739079
3479289	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3479289
2750250	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2750250
2690762	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2690762
3137746	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3137746
4865678	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4865678
3052932	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3052932
220127	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/220127
2664718	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2664718
3159834	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3159834
3126816	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3126816
2478145	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2478145
2303034	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2303034
3452297	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3452297
3362360	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3362360
3110746	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3110746
2694313	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2694313
2533640	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2533640
2774232	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2774232
2858266	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2858266
4817734	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4817734
2232987	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2232987
4805143	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4805143
2774230	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2774230
3110695	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3110695
13193964	fal	CC BY 4.0	https://tatoeba.org/en/sentences/show/13193964
3502092	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3502092
3878043	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3878043
2772834	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2772834
3245671	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3245671
2694316	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2694316
3509647	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3509647
3699447	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3699447
224924	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/224924
226506	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/226506
3114652	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3114652
3759421	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3759421
182548	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/182548
3559212	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3559212
4720152	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4720152
2692371	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2692371
3698210	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3698210
3595178	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3595178
3592386	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3592386
3516750	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3516750
2263755	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2263755
164478	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/164478
2349244	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2349244
3193633	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3193633
2706839	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2706839
2519008	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2519008
3441401	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3441401
77081	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/77081
3050897	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3050897
2698363	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2698363
2739777	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2739777
81084	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/81084
2439243	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2439243
143950	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/143950
2471944	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2471944
3554149	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3554149
3295565	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3295565
4344738	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4344738
2733753	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2733753
3241565	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3241565
2430004	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2430004
2985792	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2985792
182591	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/182591
2527027	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2527027
1678421	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/1678421
3440945	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3440945
3044952	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3044952
4769898	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4769898
2110028	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2110028
78642	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/78642
3116594	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3116594
3299985	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3299985
2780274	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2780274
2724975	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2724975
13513550	fal	CC BY 4.0	https://tatoeba.org/en/sentences/show/13513550
192133	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/192133
123791	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/123791
3455785	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3455785
3052786	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3052786
2790210	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2790210
3593123	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3593123
200771	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/200771
2469769	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2469769
3398622	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3398622
3839688	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3839688
3884448	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3884448
2515505	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2515505
2852971	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2852971
2921365	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2921365
3615494	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3615494
3606373	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3606373
2869671	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2869671
3594875	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3594875
4751174	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4751174
3459009	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3459009
198275	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/198275
80461	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/80461
3402860	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3402860
2216633	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2216633
196459	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/196459
3232489	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3232489
3196469	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3196469
2871658	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2871658
3308200	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3308200
3100420	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3100420
1827547	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/1827547
3717898	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3717898
3399436	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3399436
4636745	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4636745
4704222	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/4704222
2858288	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2858288
3859221	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3859221
2838455	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2838455
3138620	yomi	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/3138620
2487649	huizi99	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2487649
2255796	Mizu	CC BY-NC 4.0	https://tatoeba.org/en/sentences/show/2255796
